,S1Temp,S2Temp,S3Temp,S1Light,S2Light,S3Light,PIR1,PIR2,Persons,Overcrowded,Slope_CO2,Parts of the day
400,-0.23,-0.67,-0.19,34,42,190,0,0,0,0,-150.0,3
401,-0.16,-0.65,-0.27,34,42,190,0,0,0,0,-155.0,3
402,-0.21,-0.61,-0.14,34,42,186,0,0,0,0,-155.0,3
403,-0.11,-0.63,-0.19,34,42,186,0,0,0,0,-155.0,3
404,-0.23,-0.68,-0.28,34,42,186,0,0,0,0,-165.0,3
405,-0.14,-0.57,-0.27,34,42,188,0,0,0,0,-160.0,3
406,-0.24,-0.53,-0.27,34,42,186,0,0,0,0,-170.0,3
407,-0.31,-0.56,-0.26,34,42,186,0,0,0,0,-170.0,3
408,-0.18,-0.58,-0.17,34,42,188,0,0,0,0,-175.0,3
409,-0.2,-0.45,-0.26,34,42,188,0,0,0,0,-190.0,3
410,-0.15,-0.41,-0.16,34,42,190,0,0,0,0,-195.0,3
411,-0.07,-0.46,-0.18,34,42,186,0,0,0,0,-195.0,3
412,-0.12,-0.41,-0.13,32,42,188,0,0,0,0,-210.0,3
413,-0.15,-0.44,-0.17,32,42,188,0,0,0,0,-215.0,3
414,-0.08,-0.38,-0.15,32,40,186,0,0,0,0,-215.0,3
415,-0.14,-0.46,-0.29,32,40,186,0,0,0,0,-215.0,3
416,-0.14,-0.37,-0.17,32,40,182,0,0,0,0,-215.0,3
417,-0.21,-0.39,-0.13,32,40,180,0,0,0,0,-205.0,3
418,-0.15,-0.32,-0.16,32,40,180,0,0,0,0,-210.0,3
419,-0.22,-0.34,-0.26,30,40,178,0,0,0,0,-205.0,3
420,-0.13,-0.33,-0.18,30,40,178,0,0,0,0,-190.0,3
421,-0.14,-0.33,-0.15,30,40,178,0,0,0,0,-190.0,3
422,-0.18,-0.31,-0.22,30,40,178,0,0,0,0,-200.0,3
423,-0.13,-0.38,-0.18,30,40,178,0,0,0,0,-195.0,3
424,-0.08,-0.43,-0.11,30,40,178,0,0,0,0,-190.0,3
425,-0.1,-0.36,-0.18,30,40,176,0,0,0,0,-190.0,3
426,-0.16,-0.28,-0.24,30,40,172,0,0,0,0,-190.0,3
427,-0.11,-0.36,-0.18,28,38,170,0,0,0,0,-180.0,3
428,-0.15,-0.32,-0.17,28,36,168,0,0,0,0,-180.0,3
429,-0.12,-0.31,-0.08,28,36,168,0,0,0,0,-175.0,3
430,-0.1,-0.29,-0.08,28,36,166,0,0,0,0,-170.0,3
431,-0.22,-0.29,-0.14,28,36,164,0,0,0,0,-155.0,3
432,-0.06,-0.34,-0.14,28,36,160,0,0,0,0,-150.0,3
433,-0.18,-0.4,-0.15,28,36,164,0,0,0,0,-140.0,3
434,-0.14,-0.33,-0.14,28,38,170,0,0,0,0,-135.0,3
435,-0.19,-0.28,-0.18,28,38,170,0,0,0,0,-130.0,3
436,-0.14,-0.4,-0.12,28,38,172,0,0,0,0,-145.0,3
437,-0.17,-0.36,-0.07,28,38,172,0,0,0,0,-140.0,3
438,-0.11,-0.33,-0.15,28,38,172,0,0,0,0,-135.0,3
439,-0.14,-0.23,-0.2,28,38,174,0,0,0,0,-135.0,3
440,-0.1,-0.27,-0.16,28,38,170,0,0,0,0,-140.0,3
441,-0.14,-0.22,-0.11,28,38,170,0,0,0,0,-145.0,3
442,-0.1,-0.16,-0.09,28,38,170,0,0,0,0,-145.0,3
443,-0.1,-0.21,-0.13,28,38,170,0,0,0,0,-140.0,3
444,-0.17,-0.37,-0.18,28,38,170,0,0,0,0,-140.0,3
445,-0.11,-0.27,-0.19,30,40,180,0,0,0,0,-145.0,3
446,-0.19,-0.17,-0.04,30,38,178,0,0,0,0,-150.0,3
447,-0.07,-0.29,-0.05,28,38,176,0,0,0,0,-145.0,3
448,-0.14,-0.25,0.01,28,36,170,0,0,0,0,-140.0,3
449,-0.08,-0.12,-0.11,28,34,166,0,0,0,0,-135.0,3
450,-0.16,-0.23,-0.12,28,34,162,0,0,0,0,-135.0,3
451,-0.04,-0.21,-0.13,28,34,160,0,0,0,0,-135.0,3
452,-0.16,-0.29,-0.11,28,34,160,0,0,0,0,-140.0,3
453,-0.11,-0.21,-0.11,28,34,158,0,0,0,0,-135.0,3
454,-0.04,-0.15,-0.03,28,34,160,0,0,0,0,-130.0,3
455,-0.14,-0.24,-0.04,28,34,160,0,0,0,0,-130.0,3
456,-0.17,-0.21,-0.07,28,32,160,0,0,0,0,-125.0,3
457,-0.03,-0.18,-0.09,26,34,160,0,0,0,0,-120.0,3
458,-0.1,-0.16,-0.15,26,32,160,0,0,0,0,-115.0,3
459,-0.14,-0.18,-0.12,26,32,158,0,0,0,0,-120.0,3
460,-0.14,-0.22,-0.19,26,32,156,0,0,0,0,-115.0,3
461,-0.16,-0.21,-0.16,26,32,156,0,0,0,0,-120.0,3
462,-0.09,-0.24,-0.18,26,32,156,0,0,0,0,-115.0,3
463,-0.15,-0.3,-0.1,26,32,158,0,0,0,0,-120.0,3
464,-0.23,-0.26,-0.09,26,32,160,0,0,0,0,-120.0,3
465,-0.15,-0.25,-0.03,28,34,162,0,0,0,0,-115.0,3
466,-0.14,-0.2,-0.07,28,34,162,0,0,0,0,-115.0,3
467,-0.13,-0.21,-0.18,28,32,160,0,0,0,0,-130.0,3
468,-0.07,-0.24,-0.17,28,34,160,0,0,0,0,-120.0,3
469,-0.09,-0.23,-0.07,26,32,160,0,0,0,0,-125.0,3
470,-0.16,-0.22,-0.14,26,32,160,0,0,0,0,-135.0,3
471,-0.02,-0.21,-0.14,26,32,160,0,0,0,0,-140.0,3
472,-0.15,-0.18,-0.12,26,32,160,0,0,0,0,-140.0,3
473,-0.11,-0.09,-0.04,26,32,160,0,0,0,0,-155.0,3
474,-0.08,-0.19,-0.12,26,32,158,0,0,0,0,-150.0,3
475,-0.12,-0.2,-0.09,26,32,160,0,0,0,0,-145.0,3
476,-0.08,-0.18,-0.04,26,32,158,0,0,0,0,-130.0,3
477,-0.08,-0.22,-0.03,26,32,158,0,0,0,0,-130.0,3
478,-0.17,-0.16,-0.02,26,32,156,0,0,0,0,-120.0,3
479,-0.19,-0.2,-0.05,26,32,154,0,1,1,0,-120.0,3
480,-0.16,-0.19,-0.14,224,68,152,0,0,1,0,-115.0,3
481,-0.1,-0.18,-0.05,228,70,154,0,0,1,0,-120.0,3
482,-0.2,-0.19,-0.06,232,70,154,0,0,1,0,-125.0,3
483,-0.07,-0.06,-0.1,236,70,158,0,0,1,0,-125.0,3
484,-0.06,-0.16,-0.1,238,70,152,0,0,1,0,-120.0,3
485,-0.08,-0.18,-0.07,238,70,148,0,0,1,0,-130.0,3
486,-0.01,-0.04,-0.07,238,70,146,1,0,1,0,-115.0,3
487,0.09,-0.13,-0.17,240,70,144,0,0,1,0,-110.0,3
488,-0.06,-0.19,-0.04,240,70,142,0,0,1,0,-110.0,3
489,0.0,-0.16,-0.08,240,68,142,0,0,1,0,-115.0,3
490,0.03,-0.1,-0.1,240,68,142,0,0,1,0,-115.0,3
491,0.02,-0.18,-0.12,240,68,140,0,0,1,0,-110.0,3
492,0.08,-0.2,-0.21,240,68,140,0,0,1,0,-110.0,3
493,0.06,-0.16,-0.11,240,68,140,0,0,1,0,-115.0,3
494,0.11,-0.07,-0.08,240,68,140,0,0,1,0,-110.0,3
495,0.07,0.0,-0.11,240,68,140,0,0,1,0,-105.0,3
496,0.11,-0.16,-0.17,240,68,140,0,0,1,0,-105.0,3
497,0.08,-0.05,-0.22,240,68,140,0,0,1,0,-110.0,3
498,0.08,-0.11,-0.19,240,68,134,0,0,1,0,-120.0,3
499,0.04,-0.17,-0.05,238,66,136,1,0,1,0,-115.0,3
500,0.09,-0.13,-0.18,240,68,138,1,0,1,0,-115.0,3
501,0.02,-0.11,-0.13,240,66,138,0,0,1,0,-110.0,3
502,0.1,-0.07,-0.11,238,66,134,0,0,1,0,-100.0,3
503,0.02,-0.03,-0.08,238,66,134,0,0,1,0,-110.0,3
504,0.04,-0.11,-0.12,238,66,130,0,0,1,0,-100.0,3
505,0.09,-0.13,-0.17,240,66,130,0,0,1,0,-100.0,3
506,0.1,-0.13,-0.07,238,66,128,0,0,1,0,-100.0,3
507,0.05,-0.08,-0.02,238,64,130,0,0,1,0,-100.0,3
508,0.17,-0.07,-0.12,238,66,130,0,0,1,0,-95.0,3
509,0.09,-0.07,-0.07,238,66,130,1,0,1,0,-90.0,3
510,0.06,-0.11,0.01,238,66,130,0,0,1,0,-85.0,3
511,0.08,-0.09,-0.07,238,64,130,0,0,1,0,-75.0,3
512,0.08,-0.06,-0.02,238,66,130,0,0,1,0,-85.0,3
513,0.24,-0.09,-0.12,238,66,134,0,0,1,0,-70.0,3
514,0.2,-0.1,-0.04,238,66,134,0,0,1,0,-70.0,3
515,0.08,-0.05,-0.1,238,66,136,0,0,1,0,-70.0,3
516,0.14,-0.04,-0.06,238,66,136,0,0,1,0,-70.0,3
517,0.18,-0.14,-0.01,238,66,134,0,0,1,0,-60.0,3
518,0.2,-0.12,-0.03,240,66,134,0,0,1,0,-65.0,3
519,0.19,0.01,-0.1,240,66,134,0,0,1,0,-65.0,3
520,0.22,-0.16,-0.03,238,66,132,0,0,1,0,-60.0,3
521,0.15,-0.07,0.0,238,66,132,0,0,1,0,-50.0,3
522,0.2,-0.13,-0.05,238,66,130,1,0,1,0,-40.0,3
523,0.19,-0.09,-0.07,238,66,130,0,0,1,0,-35.0,3
524,0.18,-0.13,-0.07,238,66,130,0,0,1,0,-30.0,3
525,0.18,-0.01,-0.1,238,64,128,0,0,1,0,-20.0,3
526,0.11,-0.09,0.03,238,64,128,1,0,1,0,-20.0,3
527,0.26,-0.01,-0.09,238,64,124,0,0,1,0,-25.0,3
528,0.33,-0.04,-0.09,238,64,122,1,0,1,0,-20.0,3
529,0.26,-0.08,-0.12,238,62,122,0,0,1,0,-10.0,3
530,0.21,-0.02,-0.04,238,62,122,0,0,1,0,-10.0,3
531,0.2,-0.05,-0.02,238,62,120,0,0,1,0,-5.0,3
532,0.32,-0.1,-0.01,238,62,118,0,0,1,0,0.0,3
533,0.15,-0.09,-0.04,238,62,118,1,0,1,0,0.0,3
534,0.16,-0.03,-0.03,238,62,116,0,0,1,0,-5.0,3
535,0.14,-0.12,-0.01,238,62,114,0,0,1,0,5.0,3
536,0.24,-0.15,-0.01,238,60,114,0,0,1,0,-5.0,3
537,0.14,-0.11,0.01,238,60,112,0,0,1,0,0.0,3
538,0.12,-0.11,-0.09,238,60,110,0,0,1,0,5.0,3
539,0.16,-0.07,-0.05,238,60,110,0,0,1,0,10.0,3
540,0.11,-0.03,0.02,238,60,110,0,0,1,0,15.0,4
541,0.04,-0.05,-0.08,238,60,108,0,0,1,0,15.0,4
542,0.04,0.0,-0.01,236,60,108,0,0,1,0,15.0,4
543,0.01,-0.08,-0.01,238,58,108,0,0,1,0,15.0,4
544,0.03,-0.07,-0.02,238,58,108,1,0,1,0,10.0,4
545,0.11,-0.13,-0.07,238,58,108,1,0,1,0,15.0,4
546,0.17,0.02,-0.03,238,58,108,0,0,1,0,20.0,4
547,0.06,-0.12,-0.01,238,58,108,0,0,1,0,20.0,4
548,0.13,-0.07,-0.08,238,58,108,0,0,1,0,25.0,4
549,0.1,-0.07,-0.07,238,58,108,0,0,1,0,20.0,4
550,0.11,-0.03,0.08,238,58,108,0,0,1,0,20.0,4
551,0.16,-0.1,-0.08,238,58,106,1,0,1,0,25.0,4
552,0.07,-0.07,-0.06,238,58,106,1,0,1,0,20.0,4
553,0.14,-0.17,-0.08,238,58,106,0,0,1,0,25.0,4
554,0.06,-0.1,-0.15,238,58,106,0,0,1,0,20.0,4
555,0.13,-0.1,-0.05,236,58,104,1,0,1,0,20.0,4
556,0.15,-0.1,-0.1,236,58,102,1,0,1,0,30.0,4
557,0.16,-0.05,-0.07,236,58,102,1,0,1,0,30.0,4
558,0.0,-0.05,-0.09,238,58,102,1,0,1,0,30.0,4
559,0.15,-0.12,-0.13,238,58,100,0,0,1,0,35.0,4
560,0.11,-0.02,-0.1,236,58,100,0,0,1,0,25.0,4
561,0.13,-0.01,0.0,236,58,98,0,0,1,0,20.0,4
562,0.13,-0.14,-0.05,236,56,98,0,0,1,0,30.0,4
563,0.06,0.0,-0.07,234,56,98,0,0,1,0,25.0,4
564,0.13,-0.09,-0.13,236,56,100,0,0,1,0,30.0,4
565,0.14,-0.08,-0.03,236,56,100,0,0,1,0,35.0,4
566,0.07,-0.1,-0.08,236,56,100,0,0,1,0,40.0,4
567,0.01,-0.02,-0.12,234,56,100,0,0,1,0,40.0,4
568,0.01,-0.02,-0.05,236,56,100,1,0,1,0,40.0,4
569,0.06,-0.08,-0.02,236,56,98,1,0,1,0,45.0,4
570,0.01,0.02,-0.13,234,56,98,1,0,1,0,55.0,4
571,-0.01,-0.01,-0.12,234,56,96,1,0,1,0,45.0,4
572,0.04,-0.07,-0.07,234,56,94,0,0,1,0,45.0,4
573,0.05,-0.08,-0.09,236,56,92,0,0,1,0,55.0,4
574,-0.02,-0.03,-0.04,234,54,92,0,0,1,0,45.0,4
575,0.13,-0.12,-0.04,234,54,90,0,0,1,0,35.0,4
576,0.05,-0.19,-0.03,234,54,90,0,0,1,0,35.0,4
577,0.07,-0.1,-0.06,234,54,90,0,0,1,0,30.0,4
578,0.01,-0.06,-0.12,234,54,90,1,0,1,0,30.0,4
579,0.01,-0.02,-0.02,232,54,90,0,0,1,0,25.0,4
580,0.1,-0.11,-0.02,234,54,90,0,0,1,0,25.0,4
581,0.09,-0.05,-0.02,232,54,90,0,0,1,0,30.0,4
582,-0.03,-0.05,-0.1,234,54,90,0,0,1,0,30.0,4
583,0.08,-0.09,-0.07,232,52,88,0,0,1,0,30.0,4
584,0.06,-0.08,-0.12,232,52,86,0,0,1,0,25.0,4
585,0.09,-0.04,-0.07,234,52,86,0,0,1,0,30.0,4
586,-0.03,-0.05,-0.07,232,52,86,1,0,1,0,40.0,4
587,-0.03,0.06,-0.02,232,52,84,0,0,1,0,20.0,4
588,0.07,0.05,-0.03,232,52,82,0,0,1,0,20.0,4
589,0.06,0.02,0.06,232,52,80,0,0,1,0,20.0,4
590,0.04,-0.05,-0.14,232,52,80,0,0,1,0,25.0,4
591,0.14,-0.03,0.01,230,50,80,0,0,1,0,25.0,4
592,0.09,-0.14,-0.03,232,50,80,0,0,1,0,25.0,4
593,0.04,0.0,-0.02,230,50,80,0,0,1,0,20.0,4
594,0.14,-0.04,-0.05,232,50,78,0,0,1,0,30.0,4
595,0.13,-0.06,0.02,230,50,78,1,0,1,0,20.0,4
596,0.06,-0.14,-0.02,230,50,76,1,0,1,0,20.0,4
597,0.02,-0.06,-0.04,230,50,76,0,0,1,0,20.0,4
598,0.12,-0.06,0.06,230,50,76,0,0,1,0,25.0,4
599,0.05,-0.04,-0.03,230,50,76,1,0,1,0,35.0,4
600,0.03,-0.12,-0.07,230,50,76,1,0,1,0,40.0,4
601,0.05,-0.05,0.03,230,50,76,1,1,1,0,35.0,4
602,0.09,-0.16,-0.08,230,50,76,0,1,1,0,30.0,4
603,0.09,-0.05,0.01,230,50,76,0,0,1,0,30.0,4
604,0.13,-0.08,0.01,230,50,76,1,0,1,0,30.0,4
605,0.0,0.03,0.05,228,48,76,1,0,1,0,30.0,4
606,-0.06,0.04,0.04,234,54,76,1,1,1,0,20.0,4
607,-0.04,0.0,-0.04,238,56,340,1,1,2,0,20.0,4
608,0.06,-0.05,0.12,238,54,426,1,1,2,0,10.0,4
609,0.11,-0.03,0.02,236,54,428,1,1,2,0,15.0,4
610,0.08,0.06,0.03,236,56,410,1,1,2,0,20.0,4
611,0.11,0.0,-0.03,236,56,416,1,0,2,0,25.0,4
612,0.01,0.11,0.01,236,56,400,1,0,2,0,25.0,4
613,0.03,-0.03,0.07,236,56,406,1,1,2,0,30.0,4
614,0.06,0.09,0.11,236,56,400,0,0,2,0,25.0,4
615,0.06,-0.07,0.08,234,56,400,0,0,2,0,30.0,4
616,0.1,0.03,0.0,236,54,394,0,0,2,0,25.0,4
617,0.13,0.01,0.11,236,54,398,0,0,2,0,25.0,4
618,0.05,-0.04,0.02,236,54,396,0,0,2,0,25.0,4
619,0.08,-0.05,0.06,234,54,392,1,0,2,0,25.0,4
620,0.14,0.0,0.05,236,54,394,1,1,2,0,15.0,4
621,0.05,-0.08,0.15,234,54,394,1,0,2,0,15.0,4
622,0.12,0.08,0.19,234,54,390,1,0,2,0,15.0,4
623,0.09,-0.03,0.18,234,54,388,1,0,2,0,5.0,4
624,0.08,0.06,0.07,236,54,386,1,1,2,0,15.0,4
625,-0.01,0.0,0.11,234,54,384,1,1,2,0,15.0,4
626,0.14,0.09,0.08,234,54,382,0,0,2,0,15.0,4
627,-0.05,0.02,0.1,234,54,384,0,0,2,0,25.0,4
628,0.05,-0.01,0.18,234,54,382,1,0,2,0,25.0,4
629,0.12,-0.05,0.08,234,52,388,0,0,2,0,25.0,4
630,0.06,-0.01,0.11,234,52,380,0,1,2,0,30.0,4
631,0.08,-0.05,0.19,234,52,380,0,0,2,0,25.0,4
632,0.06,-0.04,0.25,234,52,380,0,0,2,0,25.0,4
633,0.01,0.03,0.14,234,52,380,1,0,2,0,25.0,4
634,0.04,0.06,0.23,234,52,380,0,0,2,0,40.0,4
635,0.06,0.06,0.15,234,52,380,0,0,2,0,35.0,4
636,0.07,0.03,0.14,234,52,376,1,0,2,0,30.0,4
637,0.06,-0.02,0.16,234,52,378,0,0,2,0,35.0,4
638,0.04,-0.02,0.18,234,52,376,0,0,2,0,45.0,4
639,0.08,-0.07,0.14,234,52,376,1,1,2,0,40.0,4
640,0.09,-0.02,0.21,234,52,376,0,1,2,0,50.0,4
641,0.02,-0.05,0.11,234,52,372,0,1,2,0,50.0,4
642,0.06,0.03,0.17,234,52,372,0,1,2,0,50.0,4
643,0.05,-0.03,0.11,232,52,372,0,1,2,0,60.0,4
644,0.0,0.01,0.15,232,52,376,0,1,2,0,60.0,4
645,-0.01,0.06,0.18,232,52,370,0,1,2,0,65.0,4
646,-0.01,0.04,0.24,232,52,370,0,1,2,0,65.0,4
647,0.15,0.02,0.15,232,50,370,0,1,2,0,70.0,4
648,-0.04,0.07,0.14,232,50,370,0,0,2,0,70.0,4
649,-0.01,0.06,0.07,232,50,370,0,1,2,0,65.0,4
650,0.1,0.04,0.15,232,50,370,0,1,2,0,60.0,4
651,0.0,0.02,0.14,232,50,376,1,0,2,0,60.0,4
652,0.1,0.16,0.19,232,50,374,0,1,2,0,65.0,4
653,0.05,0.06,0.15,232,50,374,0,0,2,0,70.0,4
654,0.07,0.11,0.22,232,50,372,1,0,2,0,75.0,4
655,0.02,0.0,0.17,232,50,376,0,0,2,0,75.0,4
656,0.21,-0.07,0.16,232,50,370,1,1,2,0,75.0,4
657,0.13,-0.04,0.2,232,50,368,1,1,2,0,75.0,4
658,0.13,0.02,0.13,232,50,368,0,0,2,0,95.0,4
659,0.06,0.05,0.22,232,50,368,1,0,2,0,95.0,4
660,0.09,-0.04,0.11,232,50,370,1,1,2,0,95.0,4
661,0.04,0.0,0.16,232,50,368,0,1,2,0,90.0,4
662,0.13,-0.11,0.15,232,50,368,1,1,2,0,85.0,4
663,0.01,0.02,0.17,232,50,364,0,1,2,0,90.0,4
664,-0.01,-0.07,0.09,232,50,366,1,1,2,0,90.0,4
665,0.03,0.06,0.1,232,50,364,0,1,2,0,80.0,4
666,-0.01,-0.08,0.19,232,50,366,1,0,2,0,90.0,4
667,0.01,-0.01,0.17,232,50,368,0,1,2,0,90.0,4
668,0.1,0.02,0.14,232,50,368,0,1,2,0,90.0,4
669,0.04,0.01,0.12,232,48,364,0,1,2,0,95.0,4
670,-0.02,-0.01,0.2,232,48,362,0,1,2,0,95.0,4
671,0.11,0.08,0.07,232,48,362,1,1,2,0,100.0,4
672,-0.03,-0.06,0.0,232,48,362,0,1,2,0,100.0,4
673,0.08,0.01,0.02,232,48,362,0,1,2,0,100.0,4
674,0.05,-0.06,0.04,230,48,362,1,0,2,0,95.0,4
675,0.1,0.09,0.06,230,48,362,0,1,2,0,105.0,4
676,0.04,-0.03,0.02,232,48,362,0,1,2,0,100.0,4
677,0.05,-0.04,0.03,230,48,362,0,1,2,0,100.0,4
678,0.05,-0.02,0.0,232,48,360,0,1,2,0,100.0,4
679,0.03,0.0,0.07,230,48,360,1,1,2,0,100.0,4
680,0.05,0.06,0.08,230,48,360,0,1,2,0,95.0,4
681,0.05,0.02,-0.08,230,48,360,0,0,2,0,90.0,4
682,0.09,0.07,-0.1,230,48,360,0,1,2,0,95.0,4
683,0.07,0.02,0.0,230,48,360,1,0,2,0,95.0,4
684,0.07,-0.06,-0.02,230,48,360,0,0,2,0,85.0,4
685,0.09,-0.06,0.07,230,48,360,0,0,2,0,90.0,4
686,0.04,-0.04,0.1,230,48,360,0,1,2,0,90.0,4
687,0.07,-0.05,0.11,230,48,360,0,1,2,0,100.0,4
688,0.06,-0.03,0.03,230,48,360,1,1,2,0,85.0,4
689,0.06,-0.02,-0.01,230,48,360,0,1,2,0,85.0,4
690,0.05,-0.04,0.06,230,48,358,0,1,2,0,75.0,4
691,0.03,0.01,0.14,230,48,358,0,1,2,0,75.0,4
692,0.0,0.01,0.12,230,48,360,0,1,2,0,80.0,4
693,0.09,-0.02,0.01,230,48,358,1,1,2,0,75.0,4
694,0.02,0.12,0.05,230,48,356,0,1,2,0,70.0,4
695,0.03,-0.06,0.07,230,48,354,0,1,2,0,70.0,4
696,0.04,-0.02,-0.05,230,48,356,0,0,2,0,75.0,4
697,-0.03,0.0,0.11,230,48,356,0,0,2,0,75.0,4
698,0.11,-0.01,0.07,230,48,356,0,1,2,0,65.0,4
699,0.12,-0.02,0.18,228,48,354,0,1,2,0,70.0,4
700,0.05,0.06,0.04,228,48,354,0,1,2,0,70.0,4
701,0.03,-0.01,0.1,228,48,354,1,1,2,0,75.0,4
702,-0.02,-0.05,0.14,228,48,356,1,1,2,0,75.0,4
703,-0.06,-0.04,0.08,228,48,354,1,1,2,0,75.0,4
704,-0.04,0.03,0.07,228,48,354,1,1,2,0,70.0,4
705,0.06,-0.05,0.02,228,48,352,1,1,2,0,70.0,4
706,0.0,0.04,0.07,228,48,354,0,1,2,0,75.0,4
707,0.0,0.09,0.09,228,48,352,0,1,2,0,75.0,4
708,-0.03,-0.02,0.05,228,48,350,0,0,2,0,65.0,4
709,0.02,0.02,0.06,228,48,352,0,0,2,0,75.0,4
710,-0.03,-0.05,0.05,228,48,352,0,1,2,0,80.0,4
711,0.02,0.04,0.02,228,48,352,0,1,2,0,85.0,4
712,-0.05,0.05,0.08,228,48,352,0,1,2,0,95.0,4
713,-0.05,0.0,0.0,228,48,352,1,1,2,0,85.0,4
714,0.03,0.05,0.05,228,48,350,1,1,2,0,80.0,4
715,0.07,0.07,0.06,228,48,350,0,1,2,0,80.0,4
716,0.01,0.03,0.03,228,48,350,0,1,2,0,75.0,4
717,0.05,0.0,0.0,228,48,350,0,1,2,0,75.0,4
718,0.04,0.06,0.07,228,48,352,1,1,2,0,70.0,4
719,0.08,-0.02,-0.01,228,48,352,1,1,2,0,75.0,4
720,0.06,-0.01,0.0,228,48,350,1,1,2,0,80.0,4
721,0.0,-0.01,0.07,228,48,352,1,1,2,0,80.0,4
722,0.13,0.09,0.14,228,48,352,1,1,2,0,75.0,4
723,0.01,-0.01,0.21,232,48,354,1,1,2,0,75.0,4
724,0.06,0.09,0.14,232,48,354,0,1,2,0,80.0,4
725,0.01,-0.02,0.14,232,48,356,1,1,2,0,80.0,4
726,-0.05,0.09,0.13,232,48,354,0,1,2,0,80.0,4
727,0.07,0.06,0.13,232,48,356,1,1,2,0,80.0,4
728,-0.01,0.07,0.21,232,48,360,1,1,3,1,80.0,4
729,0.07,0.23,0.1,294,452,360,1,1,3,1,80.0,4
730,0.02,0.06,0.06,298,474,360,1,1,3,1,85.0,4
731,-0.03,0.1,0.12,300,484,360,0,1,3,1,90.0,4
732,0.06,0.06,0.11,300,484,360,0,0,3,1,90.0,4
733,0.14,0.13,0.13,300,484,360,1,1,3,1,85.0,4
734,0.02,0.13,0.13,298,482,360,0,1,3,1,90.0,4
735,0.0,0.14,0.06,298,482,360,1,1,3,1,85.0,4
736,-0.01,0.13,0.07,300,480,360,1,1,3,1,90.0,4
737,0.06,0.15,0.12,298,480,360,1,1,3,1,85.0,4
738,0.07,0.14,0.16,298,480,360,0,1,3,1,80.0,4
739,0.04,0.16,0.16,298,480,360,0,1,3,1,85.0,4
740,0.06,0.11,0.17,298,480,360,1,0,3,1,85.0,4
741,0.01,0.12,0.1,298,478,360,1,1,3,1,85.0,4
742,0.06,0.17,0.07,298,478,360,1,1,3,1,75.0,4
743,0.08,0.13,0.2,298,476,360,0,0,3,1,70.0,4
744,0.14,0.05,0.08,298,476,360,1,0,3,1,70.0,4
745,-0.02,0.2,0.14,298,476,360,1,1,3,1,70.0,4
746,0.1,0.17,0.2,298,476,360,1,1,3,1,75.0,4
747,0.05,0.17,0.12,298,476,358,1,1,3,1,75.0,4
748,-0.01,0.06,0.12,298,474,358,0,1,3,1,85.0,4
749,-0.04,0.13,0.09,298,474,358,1,1,3,1,85.0,4
750,0.06,0.18,0.08,300,478,358,0,1,3,1,90.0,4
751,0.08,0.24,0.05,300,478,360,1,1,3,1,95.0,4
752,-0.03,0.2,0.08,300,476,358,0,1,3,1,95.0,4
753,0.12,0.23,0.07,300,476,360,0,1,3,1,90.0,4
754,0.0,0.18,0.07,300,476,360,0,1,3,1,90.0,4
755,0.11,0.16,0.13,300,476,358,0,0,3,1,90.0,4
756,0.01,0.22,0.09,300,476,360,1,1,3,1,80.0,4
757,0.09,0.16,0.05,298,474,360,1,1,3,1,85.0,4
758,0.01,0.16,0.1,300,474,360,1,1,3,1,90.0,4
759,0.07,0.18,0.04,298,474,360,0,0,3,1,80.0,4
760,0.08,0.18,0.18,296,474,360,1,1,3,1,80.0,4
761,0.05,0.1,0.17,296,470,360,1,1,3,1,75.0,4
762,0.06,0.51,0.12,296,470,358,1,1,3,1,75.0,4
763,0.12,0.71,0.14,298,472,360,1,1,3,1,80.0,4
764,0.05,0.94,0.16,298,472,358,0,1,3,1,90.0,4
765,0.01,1.16,0.08,296,472,358,1,1,3,1,95.0,4
766,0.13,1.39,0.1,296,470,356,0,1,3,1,100.0,4
767,0.02,1.75,0.13,296,470,358,1,1,3,1,95.0,4
768,0.03,1.72,0.13,296,470,356,1,1,3,1,100.0,4
769,0.03,1.37,0.22,296,470,356,1,0,3,1,90.0,4
770,-0.01,1.29,0.15,296,470,354,1,1,3,1,85.0,4
771,0.01,1.05,0.15,296,470,356,1,1,3,1,90.0,4
772,0.12,0.91,0.07,296,470,356,0,1,3,1,90.0,4
773,0.02,0.88,0.04,296,470,356,1,1,3,1,100.0,4
774,0.06,0.71,0.04,294,468,354,1,1,3,1,100.0,4
775,0.14,0.76,0.12,296,470,358,1,1,3,1,95.0,4
776,0.1,0.73,0.06,296,470,356,1,1,3,1,110.0,4
777,0.08,0.7,0.14,296,470,356,1,1,3,1,120.0,4
778,0.11,0.65,0.04,296,470,356,1,0,3,1,120.0,4
779,0.03,0.46,0.09,296,470,356,1,1,3,1,125.0,4
780,0.12,0.57,0.07,296,470,356,1,1,3,1,130.0,4
781,0.12,0.56,0.14,296,470,356,1,1,3,1,130.0,4
782,-0.01,0.59,0.11,298,470,356,0,1,3,1,130.0,4
783,0.01,0.47,0.13,298,472,360,0,0,3,1,140.0,4
784,0.08,0.55,0.11,298,470,356,0,0,3,1,135.0,4
785,0.05,0.49,0.09,298,468,356,1,0,3,1,140.0,4
786,0.16,0.5,0.05,296,468,354,0,0,3,1,140.0,4
787,0.07,0.55,0.06,294,468,356,0,0,3,1,135.0,4
